Date,Close,High,Low,Open,Volume
1986-06-18,0.06681238114833832,0.06734260426018324,0.06575193492464848,0.06734260426018324,4348800
1986-06-19,0.06628214567899704,0.06734259170497967,0.06575192266600573,0.06681236869198835,8467200
1986-06-20,0.06654726713895798,0.06681237640042473,0.06628215332625925,0.06628215332625925,3801600
1986-06-23,0.067342609167099,0.067342609167099,0.0652217165651806,0.06654727671699591,46195200
1986-06-24,0.06681238114833832,0.06787282737202815,0.0662821580364934,0.06734260426018324,14572800
1986-06-25,0.06575190275907516,0.06734257131646108,0.06575190275907516,0.06681234846399911,15235200
1986-06-26,0.06363104283809662,0.0662821584123547,0.06363104283809662,0.06575193529750308,19152000
1986-06-27,0.06310079246759415,0.0641612382392502,0.06257056958176613,0.06363101535342218,10396800
1986-06-30,0.06522169709205627,0.06681236606857191,0.06257058213119687,0.06310080512336876,62352000
1986-07-01,0.06522169709205627,0.06522169709205627,0.06469147409988439,0.06522169709205627,47577600
1986-07-02,0.06522169709205627,0.06522169709205627,0.06469147409988439,0.06522169709205627,52617600
1986-07-03,0.06628214567899704,0.06681236869198835,0.06575192266600573,0.06575192266600573,14140800
1986-07-07,0.06363104283809662,0.0662821584123547,0.06363104283809662,0.0662821584123547,14054400
1986-07-08,0.06204037740826607,0.06363104685319156,0.061509544394790124,0.06363104685319156,14256000
1986-07-09,0.05938863754272461,0.06204036251277236,0.05885841452171927,0.06204036251277236,46137600
1986-07-10,0.05779797211289406,0.059918864330234904,0.05514685684121801,0.05938864127589969,46886400
1986-07-11,0.05938863754272461,0.0604490835847353,0.057797968479708584,0.057797968479708584,17395200
1986-07-14,0.0585932731628418,0.05991883236719069,0.05779794128121595,0.05779794128121595,28598400
1986-07-15,0.05938863754272461,0.0604490835847353,0.057797968479708584,0.05859330073560085,13190400
1986-07-16,0.06150953844189644,0.06150953844189644,0.05991886915091594,0.05991886915091594,9360000
1986-07-17,0.06257059425115585,0.06257059425115585,0.0609793151014207,0.061509538196297085,6940800
1986-07-18,0.06310079246759415,0.06363101535342218,0.06097929105941649,0.06257056958176613,12326400
1986-07-21,0.06310079246759415,0.0641612382392502,0.06310079246759415,0.06310079246759415,3513600
1986-07-22,0.06522169709205627,0.06522169709205627,0.06310080512336876,0.06310080512336876,10512000
1986-07-23,0.06363104283809662,0.0662821584123547,0.06363104283809662,0.06522171218265146,20793600
1986-07-24,0.06575190275907516,0.06681234846399911,0.0646914570541512,0.0646914570541512,14140800
1986-07-25,0.06628214567899704,0.06681236869198835,0.06575192266600573,0.06575192266600573,20448000
1986-07-28,0.06469147652387619,0.06628214555999425,0.06469147652387619,0.06628214555999425,11808000
1986-07-29,0.06310079246759415,0.06522168401090626,0.062040346695938095,0.06469146112507823,14054400
1986-07-30,0.06097929924726486,0.06310080094030204,0.05885840741917511,0.06310080094030204,26409600
1986-07-31,0.06044908985495567,0.061509536006963565,0.060449089854955666,0.060979312930959616,15638400
1986-08-01,0.059918876737356186,0.060979323065608264,0.05938865357323015,0.06044909990148223,12902400
1986-08-04,0.059918876737356186,0.059918876737356186,0.05832820724497807,0.059918876737356186,12441600
1986-08-05,0.05938863754272461,0.0604490835847353,0.059388637542724616,0.059918860563729956,2822400
1986-08-06,0.05885842442512512,0.05991887064556446,0.05779797820468578,0.05938864753534479,18316800
1986-08-07,0.05832821503281593,0.059388661502656176,0.057797991797895805,0.058858438267736055,3657600
1986-08-08,0.05885842442512512,0.05991887064556446,0.05832820131490545,0.05832820131490545,4147200
1986-08-11,0.06097929924726486,0.0615095222042873,0.05991885333321999,0.05991885333321999,7948800
1986-08-12,0.06257059425115585,0.06257059425115585,0.0609793151014207,0.0609793151014207,9993600
1986-08-13,0.06310079246759415,0.06310079246759415,0.062040346695938095,0.06257056958176613,6883200
1986-08-14,0.06469147652387619,0.06522169953591554,0.06310080748775812,0.06310080748775812,20131200
1986-08-15,0.06495660543441772,0.06522171472656774,0.06416126845550271,0.06469149159103522,6105600
1986-08-18,0.06416122615337372,0.06522167172527651,0.06416122615337372,0.06495656260791556,12787200
1986-08-19,0.06416122615337372,0.06442633982196416,0.06310078058147092,0.06416122615337372,20390400
1986-08-20,0.06363104283809662,0.06416126595294823,0.06363104283809662,0.06416126595294823,20764800
1986-08-21,0.06363104283809662,0.06469148906779985,0.06363104283809662,0.06363104283809662,49536000
1986-08-22,0.06257059425115585,0.06416126353578502,0.061509538196297085,0.06363104044090863,5760000
1986-08-25,0.06257059425115585,0.06257059425115585,0.061509538196297085,0.06257059425115585,2419200
1986-08-26,0.06204037740826607,0.06257060055657457,0.06204037740826607,0.06257060055657457,10857600
1986-08-27,0.06204037740826607,0.06257060055657457,0.061509544394790124,0.06204037740826607,9532800
1986-08-28,0.06204037740826607,0.06257060055657457,0.06204037740826607,0.06204037740826607,3427200
1986-08-29,0.06044908985495567,0.06257059202405574,0.059388643702947774,0.062040368948051795,25430400
1986-09-02,0.05885842442512512,0.06044909375578413,0.05806308748417949,0.06044909375578413,5212800
1986-09-03,0.05726773664355278,0.058328182522330366,0.055677067825386395,0.058328182522330366,18316800
1986-09-04,0.06204037740826607,0.06204037740826607,0.058328205504939154,0.058328205504939154,39427200
1986-09-05,0.06469147652387619,0.06469147652387619,0.06150952858662935,0.062040361463679417,26352000
1986-09-08,0.06416122615337372,0.06522167172527651,0.06416122615337372,0.06469144893932512,9619200
1986-09-09,0.06522169709205627,0.06681236606857191,0.06416125110771251,0.06416125110771251,37526400
1986-09-10,0.06416122615337372,0.06575189451122791,0.06416122615337372,0.06522167172527651,10886400
1986-09-11,0.06150953844189644,0.06469148688896587,0.06150953844189644,0.06416126379197236,35654400
1986-09-12,0.059918876737356186,0.062040379259045986,0.059918876737356186,0.061509546229734306,24451200
1986-09-15,0.06097929924726486,0.06097929924726486,0.05885840741917511,0.05991885333321999,22492800
1986-09-16,0.06097929924726486,0.0615095222042873,0.05991885333321999,0.06097929924726486,5184000
1986-09-17,0.06257059425115585,0.06363104044090863,0.0604490920065443,0.0609793151014207,8035200
1986-09-18,0.06310079246759415,0.0641612382392502,0.06257056958176613,0.06257056958176613,5356800
1986-09-19,0.06310079246759415,0.06363101535342218,0.06257056958176613,0.06310079246759415,2505600
1986-09-22,0.06257059425115585,0.06310081734603225,0.06257059425115585,0.06310081734603225,4492800
1986-09-23,0.06363104283809662,0.06416126595294823,0.06257059660839338,0.06257059660839338,5961600
1986-09-24,0.0628356784582138,0.06363101045005286,0.06257056476011413,0.06363101045005286,4780800
1986-09-25,0.06150953844189644,0.06310081759798536,0.06150953844189644,0.06283570832510468,5155200
1986-09-26,0.06150953844189644,0.062040371403998366,0.06097931534490294,0.06150953844189644,2332800
1986-09-29,0.059918876737356186,0.061509546229734306,0.059918876737356186,0.061509546229734306,6192000
1986-09-30,0.059918876737356186,0.060979323065608264,0.059918876737356186,0.059918876737356186,5184000
1986-10-01,0.05938863754272461,0.06097930660574064,0.05832819150071393,0.059918860563729956,32428800
1986-10-02,0.05938863754272461,0.0604490835847353,0.05885841452171927,0.059388637542724616,22723200
1986-10-03,0.059918876737356186,0.06044909990148223,0.05938865357323015,0.05938865357323015,14716800
1986-10-06,0.06469147652387619,0.0657519225479549,0.06150952858662935,0.06150952858662935,85334400
1986-10-07,0.06601706147193909,0.06734261723125466,0.06469150116139034,0.06469150116139034,59788800
1986-10-08,0.06787282228469849,0.0686681546172365,0.0652217069241852,0.06601704380795516,119606400
1986-10-09,0.06999373435974121,0.07158501389097013,0.06787284147177224,0.06787284147177224,92563200
1986-10-10,0.07317566126585007,0.07476633044727005,0.06893326691699705,0.0699937130379437,76752000
1986-10-13,0.06999373435974121,0.07317568355694686,0.06999373435974121,0.07317568355694686,27129600
1986-10-14,0.07105415314435959,0.07158498602496585,0.07052393012876813,0.07052393012876813,12873600
1986-10-15,0.07423610240221024,0.07476632542708171,0.07105415438795593,0.07105415438795593,63532800
1986-10-16,0.07423610240221024,0.07476632542708171,0.07370587937733877,0.07423610240221024,21859200
1986-10-17,0.07635702192783356,0.07688724059191898,0.07423612906655919,0.07423612906655919,124444800
1986-10-20,0.07688720524311066,0.07794765118620899,0.07476631790814509,0.07635698682279257,43545600
1986-10-21,0.08006858080625534,0.08006858080625534,0.07741746925035359,0.07741746925035359,112377600
1986-10-22,0.08006858080625534,0.08086391791401244,0.07953836213606157,0.08006858080625534,54576000
1986-10-23,0.08006858080625534,0.08059880857891556,0.07927325280096469,0.08006858080625534,70444800
1986-10-24,0.07953832298517227,0.08006854139437837,0.07741743114342396,0.08006854139437837,101376000
1986-10-27,0.08219007402658463,0.08219007402658463,0.08006856265412095,0.08006856265412095,125654400
1986-10-28,0.08404584228992462,0.08537140677891593,0.08219006838977155,0.08219006838977155,142646400
1986-10-29,0.08165986835956573,0.08431098913067149,0.0805988120063393,0.08404587068183414,53222400
1986-10-30,0.0832505002617836,0.0843109462098836,0.08112960836558362,0.08165982678840251,44380800
1986-10-31,0.08219007402658463,0.08431096643147062,0.08165984637413093,0.08325052022902762,63734400
1986-11-03,0.08378076553344727,0.08431099335522316,0.08272031899236278,0.08272031899236278,42192000
1986-11-04,0.08696205168962479,0.08696205168962479,0.08378071402236038,0.08378071402236038,54403200
1986-11-05,0.09226492047309875,0.09279514813824956,0.08643185180363501,0.08696207946878581,45100800
1986-11-06,0.0943857729434967,0.09650666450068325,0.09173466304824389,0.09226488138631016,72576000
1986-11-07,0.09385555982589722,0.09491600566347498,0.09226488651829995,0.09438577819345548,44323200
1986-11-10,0.09014341980218887,0.09385559608392244,0.08961319212733333,0.09385559608392244,28684800
1986-11-11,0.0906742662191391,0.09173471257020248,0.0906742662191391,0.0906742662191391,11894400
1986-11-12,0.0906742662191391,0.09279515892126586,0.0896132009004113,0.0906742662191391,34156800
1986-11-13,0.08934807777404785,0.09120447074220478,0.08908296850288729,0.09067425219988365,30211200
1986-11-14,0.09014341980218887,0.09014341980218887,0.08749229963284069,0.08934808284113795,18720000
1986-11-17,0.0906742662191391,0.09173471257020248,0.08908298227611244,0.09014342862717582,24307200
1986-11-18,0.0859016478061676,0.09120448970961409,0.0859016478061676,0.09067427105702563,59673600
1986-11-19,0.08908295631408691,0.08961317478386076,0.08590161818805486,0.08590161818805486,48729600
1986-11-20,0.09597645699977875,0.09597645699977875,0.0890829526931209,0.0890829526931209,98179200
1986-11-21,0.09915779531002045,0.10021886027974085,0.09650668485560285,0.09650668485560285,91065600
1986-11-24,0.10711178183555603,0.10764200041956552,0.09597648157908961,0.09915782039054147,173836800
1986-11-25,0.10817226767539978,0.10870248645336303,0.10658159313657344,0.10711182101700499,95788800
1986-11-26,0.10711178183555603,0.10870244669004948,0.10711178183555603,0.10817222810603998,38793600
1986-11-28,0.1055210679769516,0.10764195971592733,0.10446063120992526,0.10711174133241415,41328000
1986-12-01,0.10340017825365067,0.10605128819443921,0.10286995080401642,0.10552106074480495,40291200
1986-12-02,0.10393047332763672,0.10605136648700414,0.1039304733276367,0.1039304733276367,28771200
1986-12-03,0.10313503444194794,0.10499081640249526,0.1028699253340008,0.10393037086824804,35164800
1986-12-04,0.10446065664291382,0.10552109366812429,0.10233976438756542,0.10313509215647328,42508800
1986-12-05,0.10393047332763672,0.10499091990732043,0.1039304733276367,0.10446070116871238,107510400
1986-12-08,0.10286993533372879,0.10499082660838978,0.10127927142896283,0.10393038097105929,22665600
1986-12-09,0.10233978182077408,0.10340022812909144,0.10180955411538276,0.10287000042370012,16099200
1986-12-10,0.10313503444194794,0.10340015265235374,0.10127926158385926,0.1023397071181065,27590400
1986-12-11,0.10393047332763672,0.10446070116871238,0.102870026747953,0.10313513611725703,11635200
1986-12-12,0.10021886229515076,0.10393041882646765,0.10021886229515076,0.10393041882646765,25286400
1986-12-15,0.097567118704319,0.10074906617973349,0.09597644534784208,0.10021884779588221,50774400
1986-12-16,0.09862755239009857,0.10021883541491158,0.0980973249692897,0.0980973249692897,77299200
1986-12-17,0.0996880754828453,0.10021891318040788,0.09862762892082781,0.09862762892082781,23356800
1986-12-18,0.1004839763045311,0.1007490855474205,0.09915780202011806,0.09968802960836015,12672000
1986-12-19,0.10286993533372879,0.10393038097105929,0.10074904405906782,0.10074904405906782,56592000
1986-12-22,0.10393047332763672,0.10499091990732043,0.102870026747953,0.102870026747953,18316800
1986-12-23,0.10499086230993271,0.10499086230993271,0.10393041631200362,0.10393041631200362,23788800
1986-12-24,0.10472577065229416,0.10499087992062901,0.10446066138395932,0.10499087992062901,7027200
1986-12-26,0.10446065664291382,0.10552109366812429,0.10446065664291383,0.10472576589921644,3715200
1986-12-29,0.10021886229515076,0.10552108331061408,0.10021886229515076,0.1044606463894917,41702400
1986-12-30,0.10127931088209152,0.10180952935607242,0.09915779981375283,0.10021886483166664,25401600
1986-12-31,0.10233978182077408,0.10393044673201748,0.10127933551245673,0.10127933551245673,23356800
1987-01-02,0.10127931088209152,0.10340020298294127,0.10074908330564755,0.10233975693251639,12643200
1987-01-05,0.10711178183555603,0.10817222810603998,0.1007491042126523,0.10127933189912676,48499200
1987-01-06,0.1087024137377739,0.10923264126351408,0.10658152183973756,0.10711174936547774,40032000
1987-01-07,0.11453547328710556,0.11453547328710556,0.10870240653767085,0.10870240653767085,60998400
1987-01-08,0.11824706196784973,0.11930812710705009,0.11506572345292772,0.11506572345292772,61488000
1987-01-09,0.12301963567733765,0.12354986310543956,0.11771679704376604,0.11824701536940742,63705600
1987-01-12,0.13097362220287323,0.13203406819106578,0.12195921688701514,0.1230196628752077,128793600
1987-01-13,0.1272614747285843,0.12991320469664816,0.12514058228721806,0.12991320469664816,76320000
1987-01-14,0.1272614747285843,0.1277916932876936,0.12461035462564421,0.1272614747285843,69465600
1987-01-15,0.13415490090847015,0.13733623768364084,0.1272613992487345,0.1272613992487345,117014400
1987-01-16,0.13097362220287323,0.13415495106498837,0.12832189281617049,0.13415495106498837,65433600
1987-01-19,0.13574564456939697,0.13574564456939697,0.12832191169488,0.130973641471705,88243200
1987-01-20,0.13786646723747253,0.14104841392833667,0.1352153486644993,0.13574557602007767,95760000
1987-01-21,0.14369960129261017,0.14741116748617122,0.13521542195932731,0.13786654196936582,108489600
1987-01-22,0.1580168753862381,0.15854709401513198,0.13945784890262689,0.1436996252411751,116035200
1987-01-23,0.1431693285703659,0.16437946394415234,0.1431693285703659,0.15801678925093937,317894400
1987-01-26,0.1458204686641693,0.14741114221802357,0.13945780175614036,0.14422980421277776,116553600
1987-01-27,0.15165357291698456,0.15377445633304623,0.1458205040746581,0.1458205040746581,114105600
1987-01-28,0.15218378603458405,0.1543046783501513,0.1474111639082381,0.15165355840446024,76723200
1987-01-29,0.1458204686641693,0.15377441899105038,0.14263913976138617,0.15218376364212147,79228800
1987-01-30,0.1551000028848648,0.15536510302510606,0.1436995863539725,0.14582047850053514,104169600
1987-02-02,0.15483491122722626,0.1580168598605537,0.15483491122722626,0.15510002961809016,46915200
1987-02-03,0.15218378603458405,0.15642557066571855,0.14953266608889298,0.1548348968778111,59328000
1987-02-04,0.15271404385566711,0.15324426251975254,0.15059315099439274,0.1521838251915817,31737600
1987-02-05,0.15165357291698456,0.15377445633304623,0.15006290807932207,0.15271401917624783,42652800
1987-02-06,0.14608557522296906,0.15244886058583965,0.14529023851011333,0.15165352387298392,45619200
1987-02-09,0.14476005733013153,0.14582050358583998,0.1439647294651988,0.14582050358583998,136080000
1987-02-10,0.14529035985469818,0.14529035985469818,0.1415788005989629,0.1447601319024677,44668800
1987-02-11,0.15218378603458405,0.15218378603458405,0.1458204901203307,0.1458204901203307,60307200
1987-02-12,0.16278886795043945,0.16358420494003262,0.15218380433471845,0.15218380433471845,185731200
1987-02-13,0.161198228597641,0.16490977732060208,0.15748666166974784,0.16278888453393917,81763200
1987-02-17,0.16225866973400116,0.16278888839199995,0.15748666540214712,0.16119823241800357,70732800
1987-02-18,0.15218378603458405,0.16490974069061115,0.15165355840446024,0.1622586298473841,128592000
1987-02-19,0.1458204686641693,0.15165353609001583,0.14422980421277776,0.15165353609001583,317750400
1987-02-20,0.14422984421253204,0.14582050910506814,0.14210895162084047,0.14582050910506814,87897600
1987-02-23,0.15324421226978302,0.15536510443560034,0.14104847700252052,0.1442298152512465,125913600
1987-02-24,0.16066792607307434,0.16119816270670095,0.15324419448903615,0.15324419448903615,120816000
1987-02-25,0.1580168753862381,0.16358421650195248,0.15695581916078058,0.16066798673563895,65001600
1987-02-26,0.163849338889122,0.16862196204234575,0.15483493019210107,0.15801687921516783,145209600
1987-02-27,0.16278886795043945,0.16490976052104447,0.1601377567884157,0.16384932333820706,37555200
1987-03-02,0.1580168753862381,0.16278887945614592,0.15695581916078058,0.16278887945614592,79516800
1987-03-03,0.1580168753862381,0.1596075494778512,0.15589536369806137,0.1580168753862381,81100800
1987-03-04,0.16915208101272583,0.16968229934204107,0.15748656777586464,0.15801678610517988,98179200
1987-03-05,0.17710617184638977,0.18081773954383104,0.16915221693325855,0.16915221693325855,128188800
1987-03-06,0.17657586932182312,0.17816654303823012,0.17233346591383214,0.17710608782564974,63561600
1987-03-09,0.1733938604593277,0.17710602585975163,0.17233340561777952,0.17657580754143792,38275200
1987-03-10,0.17869679629802704,0.18081768893076766,0.17286371803911352,0.1733939548509967,74102400
1987-03-11,0.18134784698486328,0.18240828384468363,0.17922695506029795,0.18134784698486328,43862400
1987-03-12,0.18214324116706848,0.18346879676229114,0.17710611898226422,0.18134790416894883,71337600
1987-03-13,0.1755148321390152,0.1834687841303491,0.1718032658049773,0.1821432286263918,105120000
1987-03-16,0.17445434629917145,0.17498456476702828,0.169152125210751,0.17498456476702828,88473600
1987-03-17,0.1802874207496643,0.18134785767197786,0.17392412563353188,0.17445434409468866,54547200
1987-03-18,0.18983206152915955,0.19142271705249256,0.18134787361747914,0.18134787361747914,119347200
1987-03-19,0.19354359805583954,0.19354359805583954,0.18665070323999083,0.18983205051187563,62812800
1987-03-20,0.19142268598079681,0.19354357787257204,0.19036224913737138,0.19354357787257204,38246400
1987-03-23,0.1900971233844757,0.19407378869907818,0.18824134987864596,0.19142267848934322,67478400
1987-03-24,0.19142268598079681,0.1924831410291466,0.18558962796468031,0.18558962796468031,69609600
1987-03-25,0.19062736630439758,0.19248315825384749,0.18930181102903393,0.19142270311060097,33840000
1987-03-26,0.1893017739057541,0.19089244720621973,0.188771555540573,0.190627328921168,33379200
1987-03-27,0.1946040391921997,0.1988464238749681,0.19036225527195424,0.19036225527195424,120873600
1987-03-30,0.20520968735218048,0.20520968735218048,0.18771111617745193,0.19460400944289627,186134400
1987-03-31,0.20520968735218048,0.20998168898172487,0.2025579583911828,0.2025579583911828,125337600
1987-04-01,0.19301338493824005,0.2094515235513136,0.19195292974985737,0.20520973920763638,259430400
1987-04-02,0.20149755477905273,0.2057399580984693,0.19619533344163406,0.19619533344163406,159955200
1987-04-03,0.21157246828079224,0.212632905527676,0.20149760444307654,0.20149760444307654,155606400
1987-04-06,0.21051201224327087,0.21210268631410212,0.20680046368457303,0.21157246769213545,98956800
1987-04-07,0.19937671720981598,0.21051199937797754,0.19937671720981598,0.21051199937797754,73728000
1987-04-08,0.20520968735218048,0.20733057898808044,0.19937663003979392,0.19937663003979392,106214400
1987-04-09,0.20149755477905273,0.20520973960571276,0.1999068993007832,0.20520973960571276,71568000
1987-04-10,0.20282316207885742,0.203088262266899,0.20096736973791723,0.20149758831893022,43372800
1987-04-13,0.1961953341960907,0.20255801074841648,0.1951342782389866,0.20255801074841648,50256000
1987-04-14,0.19937671720981598,0.20255804695212246,0.19301342055264903,0.19619536926257938,87379200
1987-04-15,0.20361842215061188,0.20573993303563728,0.20096731180485553,0.20096731180485553,95961600
1987-04-16,0.20892131328582764,0.21316307959159697,0.20308823606485366,0.2036184545774589,188092800
1987-04-20,0.20308834314346313,0.21104229860859205,0.2025581243512993,0.20892142343993678,100310400
1987-04-21,0.20627006888389587,0.20786074173649607,0.19884634027943623,0.20308812241642518,113184000
1987-04-22,0.20892131328582764,0.20945153179843287,0.20627018431294655,0.20627018431294655,74678400
1987-04-23,0.20892131328582764,0.21104218733624858,0.20573996580034132,0.20892131328582766,48326400
1987-04-24,0.20998172461986542,0.2110421615153319,0.20627015907588228,0.20892128772439894,54172800
1987-04-27,0.20998172461986542,0.21157239816799037,0.20627015907588228,0.20998172461986542,53107200
1987-04-28,0.2253594696521759,0.22588970645278997,0.20786089062483884,0.20998178321250405,111081600
1987-04-29,0.21899613738059998,0.23119187208053948,0.2189961373806,0.2253594143446253,85161600
1987-04-30,0.22058673202991486,0.2253593522829351,0.21581473074420324,0.21899607707129154,88041600
1987-05-01,0.22270767390727997,0.22323791055172384,0.21793567154175994,0.22058678194427941,37843200
1987-05-04,0.22695007920265198,0.2285407527429685,0.22164723937404182,0.22270767626430274,34531200
1987-05-05,0.24550913274288177,0.24550913274288175,0.22748032024333764,0.22748032024333764,110995200
1987-05-06,0.2396761029958725,0.24763007382013114,0.23861566579095284,0.24550918120536125,153504000
1987-05-07,0.2508113384246826,0.2513415568892768,0.23808538528231538,0.2396760406760979,289699200
1987-05-08,0.2683098018169403,0.27202198490642354,0.25134145261983915,0.25134145261983915,150048000
1987-05-11,0.2608862519264221,0.2683099860301518,0.26062115172455563,0.2683099860301518,127382400
1987-05-12,0.2518717348575592,0.26353784911438516,0.24816017006056582,0.26088612023702257,148464000
1987-05-13,0.2582351863384247,0.2592956419481889,0.25346318160682085,0.25346318160682085,73382400
1987-05-14,0.260356068611145,0.2651286921135937,0.2582351756840553,0.2582351756840553,59961600
1987-05-15,0.2529327869415283,0.259825679892408,0.2529327869415283,0.259825679892408,84326400
1987-05-18,0.24444876611232758,0.2529329569383395,0.23755526776590838,0.2529329569383395,172598400
1987-05-19,0.23596453666687012,0.24444870724481216,0.23596453666687014,0.24444870724481216,78336000
1987-05-20,0.2322523146867752,0.23490404425176492,0.22748031197029803,0.23490404425176492,228355200
1987-05-21,0.23649485409259796,0.23914596621690232,0.23278268543269584,0.23278268543269584,93312000
1987-05-22,0.229601189494133,0.23755515795342708,0.2285407526045145,0.23649470285888347,64627200
1987-05-26,0.2322523146867752,0.23331276984872917,0.22907098561076583,0.2296012040892797,46886400
1987-05-27,0.2322523146867752,0.23755517305418675,0.2311918777297475,0.2322523146867752,48758400
1987-05-28,0.24656949937343597,0.247099735924843,0.23172203850763753,0.23225225685412282,108662400
